CUSTOMER_ID;COLLEGE;DATA;DATA_Categorie;INCOME;INCOME_Categorie;OVERCHARGE;OVERCHARGE_Categorie;LEFTOVER;HOUSE;LESSTHAN600k;CHILD;JOB_CLASS;REVENUE;HANDSET_PRICE;OVER_15MINS_CALLS_PER_MONTH;TIME_CLIENT;AVERAGE_CALL_DURATION;REPORTED_SATISFACTION;REPORTED_USAGE_LEVEL;CONSIDERING_CHANGE_OF_PLAN;CHURNED
C103860;zero;138.46153846153845;Less than 1 Gbs/month;78068.5;More than 75000 $/year;0;Less than 100 $/year;68;436154;True;2;4;196;753;0;2.6;2;very_sat;very_high;considering;STAY
C103861;zero;135.36585365853662;Less than 1 Gbs/month;67122;Between 50000 and 75000 $/year;0;Less than 100 $/year;72;499455;True;2;3;167;528;5;3.7;1;very_sat;very_little;actively_looking_into_it;STAY
C103862;zero;1260;Between 1 and 2 Gbs/month;50550;Between 50000 and 75000 $/year;0;Less than 100 $/year;0;272203;True;1;2;146;824;0;3.2;2;very_unsat;little;no;LEAVE
C103863;zero;478.5276073619632;Less than 1 Gbs/month;55383;Between 50000 and 75000 $/year;63;Less than 100 $/year;0;NA;;0;2;219;379;4;2.6;14;very_unsat;little;no;STAY
C103865;zero;545.4545454545455;Less than 1 Gbs/month;44848;Between 25000 and 50000 $/year;54;Less than 100 $/year;0;865651;False;2;3;141;380;3;2.8;13;sat;very_high;considering;STAY
C103866;one;911.2627986348125;Less than 1 Gbs/month;36397.5;Between 25000 and 50000 $/year;193;Between 100 and 200 $/year;0;261007;True;4;4;146;173;18;7.9;9;very_sat;very_little;actively_looking_into_it;STAY
C103868;one;1529.9999999999998;Between 1 and 2 Gbs/month;34025.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;78;727089;False;1;4;282;332;1;5.1;2;very_unsat;very_little;no;STAY
C103872;one;99.99999999999999;Less than 1 Gbs/month;27636.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;11;785771;False;2;1;180;391;0;1.7;4;very_sat;little;no;STAY
C103873;one;1260;Between 1 and 2 Gbs/month;34412.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;983421;False;2;2;103;389;0;3.2;12;very_unsat;very_high;no;STAY
C103877;one;516.8539325842697;Less than 1 Gbs/month;36209.5;Between 25000 and 50000 $/year;167;Between 100 and 200 $/year;12;157947;True;1;1;172;247;15;2.6;4;very_unsat;very_little;considering;LEAVE
C103878;one;375;Less than 1 Gbs/month;40589.5;Between 25000 and 50000 $/year;196;Between 100 and 200 $/year;0;550565;True;0;2;126;210;19;2.7;15;unsat;little;no;STAY
C103880;one;240;Less than 1 Gbs/month;17472;Less than 25000 $/year;0;Less than 100 $/year;0;166377;True;1;2;64;177;1;1.8;13;unsat;high;no;STAY
C103881;zero;569.3430656934306;Less than 1 Gbs/month;53200.5;Between 50000 and 75000 $/year;174;Between 100 and 200 $/year;0;337638;True;2;1;168;352;14;4.2;1;very_unsat;little;considering;LEAVE
C103882;one;338.34586466165416;Less than 1 Gbs/month;81565.5;More than 75000 $/year;86;Less than 100 $/year;8;639501;False;3;1;131;431;5;3;4;unsat;high;considering;LEAVE
C103884;one;527.0270270270271;Less than 1 Gbs/month;71297.5;Between 50000 and 75000 $/year;48;Less than 100 $/year;0;878088;False;2;1;132;673;4;3.6;2;very_sat;very_high;never_thought;STAY
C103885;one;660.0000000000001;Less than 1 Gbs/month;19919.5;Less than 25000 $/year;0;Less than 100 $/year;0;498578;True;4;2;147;203;1;1.2;15;unsat;little;no;LEAVE
C103886;zero;360.51502145922746;Less than 1 Gbs/month;55229;Between 50000 and 75000 $/year;53;Less than 100 $/year;8;763494;False;5;2;133;281;3;2.8;6;avg;little;actively_looking_into_it;LEAVE
C103887;one;125.47528517110268;Less than 1 Gbs/month;30832;Between 25000 and 50000 $/year;163;Between 100 and 200 $/year;44;540253;True;1;1;176;148;19;1.1;2;very_unsat;very_little;considering;LEAVE
C103889;zero;77.17041800643088;Less than 1 Gbs/month;53626.5;Between 50000 and 75000 $/year;211;More than 200 $/year;0;751096;False;2;1;160;254;20;1.8;10;very_sat;very_high;considering;STAY
C103890;zero;2036.4963503649635;Between 1 and 2 Gbs/month;36350.5;Between 25000 and 50000 $/year;37;Less than 100 $/year;0;158931;True;2;1;136;371;4;8.3;1;very_unsat;very_little;perhaps;LEAVE
C103891;zero;90.18987341772151;Less than 1 Gbs/month;63125.5;Between 50000 and 75000 $/year;82;Less than 100 $/year;45;961291;False;3;3;144;178;4;0.9;1;very_sat;very_little;actively_looking_into_it;STAY
C103893;zero;107.84313725490196;Less than 1 Gbs/month;40576;Between 25000 and 50000 $/year;206;More than 200 $/year;47;150015;True;0;1;129;164;19;1.1;1;very_unsat;little;perhaps;LEAVE
C103894;zero;809.8159509202455;Less than 1 Gbs/month;16395;Less than 25000 $/year;63;Less than 100 $/year;0;865109;False;3;2;166;167;5;3.4;12;unsat;very_little;no;STAY
C103895;zero;670.3910614525139;Less than 1 Gbs/month;54087.5;Between 50000 and 75000 $/year;79;Less than 100 $/year;0;263952;True;4;2;130;297;4;3;9;very_unsat;very_little;never_thought;STAY
C103898;zero;528.3018867924528;Less than 1 Gbs/month;74256.5;Between 50000 and 75000 $/year;59;Less than 100 $/year;0;221746;True;2;2;92;801;1;1.8;14;very_sat;little;considering;STAY
C103899;one;260.5263157894737;Less than 1 Gbs/month;16847.5;Less than 25000 $/year;0;Less than 100 $/year;66;242655;True;2;1;94;220;0;5.6;2;sat;very_high;considering;LEAVE
C103900;one;468.75;Less than 1 Gbs/month;73850.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;6;411231;True;3;2;173;464;1;2.5;1;avg;very_little;actively_looking_into_it;STAY
C103901;one;668.4782608695651;Less than 1 Gbs/month;38097;Between 25000 and 50000 $/year;84;Less than 100 $/year;0;538855;True;4;2;246;251;4;4.1;11;very_unsat;little;actively_looking_into_it;STAY
C103903;one;810;Less than 1 Gbs/month;76376.5;More than 75000 $/year;0;Less than 100 $/year;0;176654;True;2;1;104;559;0;2.7;14;very_unsat;little;actively_looking_into_it;LEAVE
C103905;one;172.66187050359713;Less than 1 Gbs/month;51119.5;Between 50000 and 75000 $/year;178;Between 100 and 200 $/year;56;735833;False;1;3;210;278;29;2.6;2;very_unsat;little;actively_looking_into_it;STAY
C103907;zero;611.111111111111;Less than 1 Gbs/month;43947;Between 25000 and 50000 $/year;0;Less than 100 $/year;17;216850;True;2;1;218;283;4;4.5;5;very_unsat;very_high;actively_looking_into_it;STAY
C103908;one;960;Less than 1 Gbs/month;14405.5;Less than 25000 $/year;0;Less than 100 $/year;0;152072;True;3;3;172;823;19;3.2;15;very_unsat;very_little;considering;STAY
C103909;zero;70.3125;Less than 1 Gbs/month;14137.5;Less than 25000 $/year;0;Less than 100 $/year;54;325794;True;2;3;152;155;0;2.5;1;very_unsat;little;considering;STAY
C103911;zero;560;Less than 1 Gbs/month;26817;Between 25000 and 50000 $/year;0;Less than 100 $/year;5;171937;True;4;4;186;372;1;1.8;6;unsat;very_little;actively_looking_into_it;STAY
C103913;one;360;Less than 1 Gbs/month;16463.5;Less than 25000 $/year;0;Less than 100 $/year;11;183994;True;1;4;230;137;1;1.2;4;very_unsat;very_high;considering;STAY
C103914;zero;614.9068322981367;Less than 1 Gbs/month;18077.5;Less than 25000 $/year;61;Less than 100 $/year;0;640792;False;2;2;171;219;5;2.3;14;avg;high;considering;LEAVE
C103915;zero;296.8197879858657;Less than 1 Gbs/month;53496;Between 50000 and 75000 $/year;183;Between 100 and 200 $/year;0;582586;True;3;2;206;322;28;3.8;15;very_sat;little;no;STAY
C103916;one;377.3584905660378;Less than 1 Gbs/month;46989.5;Between 25000 and 50000 $/year;59;Less than 100 $/year;0;695558;False;2;4;128;399;5;1;10;unsat;very_little;actively_looking_into_it;LEAVE
C103918;zero;218.1818181818182;Less than 1 Gbs/month;42190.5;Between 25000 and 50000 $/year;65;Less than 100 $/year;73;453696;True;0;4;191;265;3;2.2;2;very_unsat;little;considering;STAY
C103919;one;213.46153846153848;Less than 1 Gbs/month;67428.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;42;984253;False;2;3;125;621;0;3.7;1;very_unsat;little;actively_looking_into_it;LEAVE
C103920;one;272.72727272727275;Less than 1 Gbs/month;83872;More than 75000 $/year;69;Less than 100 $/year;15;735873;False;4;3;161;651;3;2.9;4;unsat;little;considering;STAY
C103921;zero;689.9999999999999;Less than 1 Gbs/month;39518.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;458394;True;2;3;115;299;1;3.3;13;very_unsat;little;never_thought;STAY
C103922;zero;262.50000000000006;Less than 1 Gbs/month;17119.5;Less than 25000 $/year;0;Less than 100 $/year;14;653665;False;2;3;163;221;0;3.1;14;very_unsat;little;no;STAY
C103924;one;355.93220338983053;Less than 1 Gbs/month;46857;Between 25000 and 50000 $/year;73;Less than 100 $/year;24;382487;True;3;3;140;302;3;2.9;5;unsat;little;never_thought;LEAVE
C103925;one;716.6666666666666;Less than 1 Gbs/month;74852.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;8;928895;False;3;1;133;680;0;4.3;2;unsat;high;considering;STAY
C103926;zero;217.82178217821783;Less than 1 Gbs/month;25467;Between 25000 and 50000 $/year;43;Less than 100 $/year;16;828964;False;2;3;112;249;5;2.2;4;very_unsat;very_little;considering;STAY
C103927;zero;181.8181818181818;Less than 1 Gbs/month;63138;Between 50000 and 75000 $/year;230;More than 200 $/year;65;768937;False;1;1;146;712;15;2;2;avg;very_little;considering;STAY
C103928;one;269.29530201342277;Less than 1 Gbs/month;33735.5;Between 25000 and 50000 $/year;222;More than 200 $/year;87;357847;True;3;1;162;144;14;10.7;2;very_unsat;avg;considering;LEAVE
C103929;zero;205.88235294117646;Less than 1 Gbs/month;49921;Between 25000 and 50000 $/year;206;More than 200 $/year;0;625127;False;1;4;152;340;12;2.1;9;very_unsat;very_little;considering;STAY
C103930;zero;2250;More than 2 Gbs/month;41549;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;230242;True;4;4;165;370;1;8.5;13;very_sat;little;considering;STAY
C103931;zero;402.43902439024396;Less than 1 Gbs/month;74156;Between 50000 and 75000 $/year;64;Less than 100 $/year;15;NA;;0;1;179;685;5;3.2;5;sat;little;no;STAY
C103932;one;175;Less than 1 Gbs/month;42338.5;Between 25000 and 50000 $/year;210;More than 200 $/year;5;543191;True;4;4;148;222;29;2.1;6;unsat;high;considering;LEAVE
C103933;one;492.85714285714283;Less than 1 Gbs/month;25943;Between 25000 and 50000 $/year;40;Less than 100 $/year;6;171083;True;0;1;153;207;3;3.3;4;very_sat;very_little;actively_looking_into_it;STAY
C103936;one;75.06702412868631;Less than 1 Gbs/month;82012.5;More than 75000 $/year;199;Between 100 and 200 $/year;82;165192;True;3;2;104;419;10;1.8;1;very_sat;very_little;no;STAY
C103937;one;179.82456140350874;Less than 1 Gbs/month;55482;Between 50000 and 75000 $/year;184;Between 100 and 200 $/year;40;583873;True;2;3;124;280;24;4.1;2;very_unsat;high;actively_looking_into_it;LEAVE
C103940;zero;36.78474114441416;Less than 1 Gbs/month;45874.5;Between 25000 and 50000 $/year;54;Less than 100 $/year;58;883143;False;2;4;117;360;5;1.9;1;very_unsat;very_high;no;STAY
C103941;one;555;Less than 1 Gbs/month;71581;Between 50000 and 75000 $/year;0;Less than 100 $/year;10;199863;True;2;3;143;546;0;2.7;6;unsat;little;considering;STAY
C103942;zero;237.8048780487805;Less than 1 Gbs/month;84005;More than 75000 $/year;64;Less than 100 $/year;0;560568;True;2;3;202;462;5;1.3;9;very_unsat;little;never_thought;STAY
C103943;one;197.80219780219778;Less than 1 Gbs/month;33805.5;Between 25000 and 50000 $/year;173;Between 100 and 200 $/year;0;996170;False;2;4;118;173;11;1.8;5;very_unsat;very_high;considering;STAY
C103944;one;931.6770186335405;Less than 1 Gbs/month;20653;Less than 25000 $/year;61;Less than 100 $/year;0;506428;True;2;4;192;161;4;3;10;very_sat;very_high;actively_looking_into_it;LEAVE
C103948;one;264.9842271293375;Less than 1 Gbs/month;59971;Between 50000 and 75000 $/year;217;More than 200 $/year;23;756378;False;0;3;118;355;25;3.8;4;very_sat;high;considering;STAY
C103949;one;93.10344827586205;Less than 1 Gbs/month;16166;Less than 25000 $/year;0;Less than 100 $/year;19;208770;True;2;3;165;837;0;1.9;1;very_sat;little;actively_looking_into_it;STAY
C103950;one;504.8543689320389;Less than 1 Gbs/month;54298;Between 50000 and 75000 $/year;209;More than 200 $/year;81;992196;False;1;3;104;302;16;4.2;2;very_sat;high;considering;STAY
C103951;zero;293.15960912052117;Less than 1 Gbs/month;33813;Between 25000 and 50000 $/year;207;More than 200 $/year;0;321548;True;4;1;151;249;5;4;13;sat;avg;never_thought;STAY
C103952;zero;150;Less than 1 Gbs/month;20380.5;Less than 25000 $/year;0;Less than 100 $/year;22;161727;True;3;2;154;237;0;1.6;4;very_unsat;very_high;never_thought;LEAVE
C103954;one;993.9759036144578;Less than 1 Gbs/month;26362.5;Between 25000 and 50000 $/year;66;Less than 100 $/year;0;444123;True;0;3;169;231;4;4.5;10;very_unsat;avg;considering;LEAVE
C103955;zero;799.9999999999999;Less than 1 Gbs/month;17425.5;Less than 25000 $/year;50;Less than 100 $/year;0;176427;True;2;4;175;137;4;4;10;very_sat;very_little;never_thought;STAY
C103957;zero;530.4878048780488;Less than 1 Gbs/month;61545.5;Between 50000 and 75000 $/year;64;Less than 100 $/year;0;376322;True;1;3;73;887;0;1.9;13;very_unsat;little;actively_looking_into_it;LEAVE
C103959;zero;371.1340206185567;Less than 1 Gbs/month;33041.5;Between 25000 and 50000 $/year;94;Less than 100 $/year;0;727480;False;3;4;127;236;4;2.4;12;unsat;very_little;no;STAY
C103960;one;2490.0000000000005;More than 2 Gbs/month;24838;Less than 25000 $/year;0;Less than 100 $/year;0;472768;True;4;1;107;130;0;7.3;1;very_unsat;very_high;no;STAY
C103961;zero;1680;Between 1 and 2 Gbs/month;33777;Between 25000 and 50000 $/year;0;Less than 100 $/year;63;150922;True;1;1;242;370;0;3.6;1;very_unsat;high;actively_looking_into_it;LEAVE
C103962;zero;243.24324324324323;Less than 1 Gbs/month;23642.5;Less than 25000 $/year;0;Less than 100 $/year;27;257052;True;3;3;233;370;4;3;2;very_sat;very_little;actively_looking_into_it;STAY
C103963;one;450;Less than 1 Gbs/month;37395.5;Between 25000 and 50000 $/year;160;Between 100 and 200 $/year;0;498162;True;1;4;107;205;22;2.9;8;unsat;little;never_thought;LEAVE
C103965;one;255.55555555555554;Less than 1 Gbs/month;25310.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;17;789157;False;4;2;96;285;0;2.3;4;very_sat;little;considering;LEAVE
C103966;zero;94.40559440559439;Less than 1 Gbs/month;42057.5;Between 25000 and 50000 $/year;204;More than 200 $/year;84;NA;;2;2;168;134;20;3.6;1;very_unsat;very_high;actively_looking_into_it;STAY
C103967;one;645.6953642384107;Less than 1 Gbs/month;85350.5;More than 75000 $/year;202;More than 200 $/year;0;331995;True;3;3;136;898;3;6.5;14;very_sat;very_little;actively_looking_into_it;STAY
C103968;zero;50.335570469798654;Less than 1 Gbs/month;68880.5;Between 50000 and 75000 $/year;44;Less than 100 $/year;75;190452;True;4;2;136;688;5;1.5;2;avg;little;perhaps;LEAVE
C103969;zero;1618.1818181818185;Between 1 and 2 Gbs/month;60924;Between 50000 and 75000 $/year;65;Less than 100 $/year;0;168853;True;1;2;188;162;4;6.9;4;very_unsat;very_high;considering;LEAVE
C103970;one;163.63636363636363;Less than 1 Gbs/month;11108;Less than 25000 $/year;0;Less than 100 $/year;78;456188;True;5;1;158;240;3;3.8;1;avg;little;considering;STAY
C103973;zero;120;Less than 1 Gbs/month;14453;Less than 25000 $/year;0;Less than 100 $/year;55;781040;False;4;2;157;195;1;1.6;1;very_sat;little;considering;STAY
C103974;one;1463.8554216867467;Between 1 and 2 Gbs/month;78758;More than 75000 $/year;66;Less than 100 $/year;6;650622;False;1;1;132;673;0;7.1;4;very_unsat;very_little;no;STAY
C103975;one;597.864768683274;Less than 1 Gbs/month;29125;Between 25000 and 50000 $/year;181;Between 100 and 200 $/year;0;388353;True;3;2;214;338;22;3.6;1;very_unsat;very_little;actively_looking_into_it;LEAVE
C103976;zero;771.9298245614036;Less than 1 Gbs/month;42574;Between 25000 and 50000 $/year;71;Less than 100 $/year;44;451177;True;1;1;161;478;3;2.4;1;unsat;little;actively_looking_into_it;LEAVE
C103977;one;40.286481647269476;Less than 1 Gbs/month;65175.5;Between 50000 and 75000 $/year;217;More than 200 $/year;80;586711;True;3;3;163;319;15;2.5;1;unsat;little;actively_looking_into_it;STAY
C103978;one;1200;Between 1 and 2 Gbs/month;56680;Between 50000 and 75000 $/year;0;Less than 100 $/year;21;507465;True;0;1;99;487;0;4;6;unsat;high;considering;STAY
C103979;one;40.77010192525482;Less than 1 Gbs/month;58237;Between 50000 and 75000 $/year;53;Less than 100 $/year;73;624030;False;2;3;170;787;0;2.2;2;very_sat;very_high;never_thought;STAY
C103980;one;112.23021582733816;Less than 1 Gbs/month;47721;Between 25000 and 50000 $/year;215;More than 200 $/year;38;666405;False;2;3;81;398;21;1.6;1;very_sat;little;actively_looking_into_it;STAY
C103981;one;403.66972477064223;Less than 1 Gbs/month;102652;More than 75000 $/year;227;More than 200 $/year;67;NA;;1;1;91;889;23;4.4;1;very_unsat;avg;actively_looking_into_it;LEAVE
C103982;zero;269.99999999999994;Less than 1 Gbs/month;14078.5;Less than 25000 $/year;0;Less than 100 $/year;0;987767;False;2;2;102;238;26;1.9;13;sat;very_high;considering;STAY
C103984;zero;91.57894736842105;Less than 1 Gbs/month;15217;Less than 25000 $/year;0;Less than 100 $/year;85;774149;False;2;3;91;350;0;1.9;2;avg;little;considering;STAY
C103985;zero;1320.0000000000002;Between 1 and 2 Gbs/month;14213.5;Less than 25000 $/year;0;Less than 100 $/year;0;480422;True;2;4;123;190;1;2.4;8;unsat;little;considering;LEAVE
C103986;one;386.50306748466267;Less than 1 Gbs/month;99298;More than 75000 $/year;226;More than 200 $/year;0;NA;;0;1;153;708;24;2.2;8;unsat;very_little;considering;LEAVE
C103987;zero;686.7469879518071;Less than 1 Gbs/month;67824;Between 50000 and 75000 $/year;66;Less than 100 $/year;56;246239;True;0;3;144;506;13;3.8;1;very_unsat;little;considering;STAY
C103989;zero;900;Less than 1 Gbs/month;77777;More than 75000 $/year;0;Less than 100 $/year;16;547855;True;1;1;153;843;0;3;6;very_unsat;very_high;never_thought;STAY
C103990;one;171.42857142857144;Less than 1 Gbs/month;10188.5;Less than 25000 $/year;0;Less than 100 $/year;53;670875;False;4;2;185;203;0;2.6;1;very_unsat;little;considering;STAY
C103991;one;244.66019417475732;Less than 1 Gbs/month;48250.5;Between 25000 and 50000 $/year;70;Less than 100 $/year;86;264367;True;5;3;195;353;3;6.4;4;very_sat;high;perhaps;LEAVE
C103993;zero;750;Less than 1 Gbs/month;47118.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;49;258017;True;1;3;154;334;0;2.5;2;very_unsat;very_high;actively_looking_into_it;STAY
C103994;zero;981.818181818182;Less than 1 Gbs/month;24511;Less than 25000 $/year;65;Less than 100 $/year;48;811352;False;1;4;217;162;3;5.4;1;unsat;high;no;STAY
C103996;zero;172.54174397031537;Less than 1 Gbs/month;78863;More than 75000 $/year;179;Between 100 and 200 $/year;26;705992;False;3;4;189;847;27;3.1;1;unsat;little;actively_looking_into_it;LEAVE
C103997;zero;520;Less than 1 Gbs/month;27312;Between 25000 and 50000 $/year;0;Less than 100 $/year;5;519550;True;4;3;128;288;0;2.6;5;unsat;little;considering;STAY
C103999;one;530.4878048780488;Less than 1 Gbs/month;38591.5;Between 25000 and 50000 $/year;64;Less than 100 $/year;0;602673;False;1;2;126;145;5;2.9;15;very_sat;little;never_thought;STAY
C104000;one;477.7070063694268;Less than 1 Gbs/month;27635;Between 25000 and 50000 $/year;57;Less than 100 $/year;17;252728;True;1;1;140;134;3;1.5;6;sat;high;actively_looking_into_it;STAY
C104002;one;180.00000000000003;Less than 1 Gbs/month;23712;Less than 25000 $/year;0;Less than 100 $/year;0;928009;False;1;2;137;168;0;1.6;15;very_unsat;very_little;no;STAY
C104003;zero;654.7619047619047;Less than 1 Gbs/month;28214;Between 25000 and 50000 $/year;152;Between 100 and 200 $/year;0;355897;True;0;4;141;193;17;3.5;12;very_sat;little;considering;LEAVE
C104006;zero;94.24083769633508;Less than 1 Gbs/month;66672.5;Between 50000 and 75000 $/year;55;Less than 100 $/year;80;691349;False;2;3;224;840;26;3;2;very_unsat;little;actively_looking_into_it;STAY
C104008;one;750;Less than 1 Gbs/month;71381.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;0;620364;False;3;1;170;731;1;2.5;11;very_unsat;little;considering;STAY
C104009;one;523.2558139534883;Less than 1 Gbs/month;62686.5;Between 50000 and 75000 $/year;72;Less than 100 $/year;18;878342;False;0;2;148;610;4;3;4;very_unsat;very_little;considering;STAY
